,Transaction_ID,Date,Customer_ID,Age,Gender,Income,Loyalty_Score,Signup_Date,Product_ID,Category,City,Channel,Payment_Method,Device,Price,Discount_Percent,Promotion_Flag,Promo_Type,Units_Sold,Revenue,Cost,Profit,Margin_Percent,Return_Flag,Supplier_ID,Lead_Time_Days,Delivery_Delay_Days,Stock_On_Hand,Marketing_Channel,Coupon_Code_Flag,CLV_proxy,Recency_Days,Frequency_12m,Online_Device,Season,GMV,Discount_Amount,Net_Revenue,Profit_Margin,Phone_No
327,T200485,2025-08-15,C1386,30,M,84777,5,2021-05-17,P105,Apparel,Bengaluru,Offline,Card,POS,36.57,15,1,Flash,16,497.35,263.3,234.05,47.06,0,S14,6,5,40,Email,0,482.4,99,5,,Regular,585.12,87.77,497.35,47.06,8681838850
328,T200711,2025-01-04,C1130,18,F,56819,4,2020-07-13,P104,Apparel,Chennai,Online,Card,POS,56.72,5,1,Flash,10,538.84,255.24,283.6,52.63,0,S14,5,0,28,Email,0,284.0,54,8,Desktop,Regular,567.2,28.36,538.84,52.63,8681838850
329,T200133,2024-06-30,C1002,36,M,40530,5,2024-07-07,P105,Apparel,Chennai,Online,Card,App,41.59,0,0,,8,332.72,149.72,183.0,55.0,0,S14,8,2,19,Organic,0,235.92,115,8,Mobile,Summer,332.72,0.0,332.72,55.0,8681838850
330,T200703,2024-02-03,C1294,42,M,54632,6,2021-01-26,P109,Sports,Chennai,Online,Card,Mobile,122.75,5,1,,5,583.06,337.56,245.5,42.11,0,S14,5,0,26,Organic,0,389.17,77,10,Desktop,Regular,613.75,30.69,583.06,42.11,8681838850
331,T200311,2023-12-24,C1234,18,F,41418,3,2025-05-14,P101,Electronics,Pune,Offline,Card,App,281.55,0,0,,1,281.55,183.01,98.54,35.0,0,S11,4,0,23,PaidSocial,0,152.41,20,2,,Festival,281.55,0.0,281.55,35.0,8681838850
332,T200722,2023-12-15,C1239,40,F,57331,6,2020-05-28,P108,Sports,Bengaluru,Online,UPI,Desktop,156.29,0,0,,7,1094.03,601.72,492.31,45.0,0,S10,4,4,9,PaidSocial,0,453.39,183,5,Desktop,Festival,1094.03,0.0,1094.03,45.0,8681838850
333,T200629,2024-04-29,C1086,36,M,94822,3,2022-02-19,P108,Sports,Mumbai,Offline,Card,Desktop,140.61,15,1,,5,597.59,386.68,210.91,35.29,1,S14,3,2,25,Organic,0,354.77,167,2,,Regular,703.0500000000001,105.46,597.59,35.29,8681838850
334,T200000,2024-07-27,C1302,33,M,40809,1,2023-05-05,P107,Beauty,Chennai,Offline,Card,Desktop,18.88,0,0,,26,490.88,171.81,319.07,65.0,0,S10,4,2,50,,0,89.9,125,0,,Summer,490.88,0.0,490.88,65.0,8681838850
335,T200316,2024-08-21,C1030,18,M,44570,4,2020-08-05,P100,Electronics,Delhi,Online,Card,App,520.25,15,1,Seasonal,1,442.21,338.16,104.05,23.53,0,S13,2,0,13,Email,0,230.31,161,6,App,Regular,520.25,78.04,442.21,23.53,8681838850
336,T200706,2024-06-19,C1370,18,M,80266,6,2022-04-07,P107,Beauty,Chennai,Online,Card,Desktop,18.31,5,1,Flash,22,382.68,140.99,241.69,63.16,0,S14,5,1,43,Email,0,521.88,171,1,App,Summer,402.82,20.14,382.68,63.16,8681838850
337,T200547,2025-03-01,C1159,44,F,56611,4,2024-09-10,P103,HomeGoods,Chennai,Offline,Card,App,83.13,10,1,Seasonal,8,598.54,332.52,266.02,44.44,0,S13,8,2,34,Organic,0,292.95,70,12,,Regular,665.04,66.5,598.54,44.44,8681838850
338,T200872,2025-02-09,C1085,21,M,50159,6,2021-09-19,P108,Sports,Delhi,Online,Card,Desktop,149.72,0,0,,4,598.88,329.38,269.5,45.0,0,S10,1,2,23,Organic,0,360.84,109,7,Mobile,Regular,598.88,0.0,598.88,45.0,8681838850
339,T200532,2025-10-24,C1300,25,M,80012,5,2022-03-24,P104,Apparel,Delhi,Offline,UPI,POS,60.46,0,0,,10,604.6,272.07,332.53,55.0,0,S14,8,0,24,Affiliate,0,460.52,106,4,,Regular,604.6,0.0,604.6,55.0,8681838850
340,T200477,2024-12-05,C1308,41,M,45907,4,2024-05-01,P104,Apparel,Bengaluru,Offline,UPI,POS,54.3,5,1,Loyalty,12,619.02,293.22,325.8,52.63,0,S11,1,6,12,PaidSocial,1,248.79,89,14,,Festival,651.5999999999999,32.58,619.0199999999999,52.63,8681838850
341,T200404,2024-06-17,C1078,35,F,43990,4,2022-05-22,P103,HomeGoods,Delhi,Offline,Card,Desktop,75.61,5,1,Clearance,6,430.98,226.83,204.15,47.37,0,S12,1,0,14,Organic,0,221.33,138,8,,Summer,453.66,22.68,430.98,47.37,8681838850
342,T200172,2024-11-04,C1152,43,F,52765,3,2023-06-29,P105,Apparel,Bengaluru,Online,UPI,App,37.28,0,0,,16,596.48,268.42,328.06,55.0,0,S11,3,1,34,Email,0,217.94,77,6,App,Festival,596.48,0.0,596.48,55.0,8681838850
343,T200125,2024-09-03,C1413,40,M,75999,4,2024-12-01,P102,HomeGoods,Pune,Offline,Card,POS,87.04,5,1,Seasonal,7,578.82,304.64,274.18,47.37,0,S12,3,1,24,Email,0,364.92,29,9,,Regular,609.2800000000001,30.46,578.82,47.37,8681838850
344,T200394,2024-07-02,C1226,52,M,37442,4,2022-02-03,P106,Beauty,Delhi,Offline,Card,App,25.81,5,1,Clearance,12,294.23,108.4,185.83,63.16,0,S12,9,1,46,,0,180.74,33,3,,Summer,309.72,15.49,294.23,63.16,8681838850
345,T200420,2025-05-27,C1038,46,F,37615,4,2021-06-22,P104,Apparel,Delhi,Online,NetBanking,App,61.55,15,1,Clearance,13,680.13,360.07,320.06,47.06,0,S12,10,3,33,Email,0,230.48,179,4,App,Summer,800.15,120.02,680.13,47.06,8681838850
346,T200552,2024-12-03,C1091,56,M,61927,3,2025-09-16,P107,Beauty,Delhi,Online,COD,POS,19.68,15,1,,30,501.84,206.64,295.2,58.82,0,S12,9,0,57,Affiliate,0,244.82,102,0,Desktop,Festival,590.4,88.56,501.84,58.82,8681838850
347,T200903,2024-12-26,C1303,36,M,58622,2,2025-08-30,P100,Electronics,Jaipur,Offline,Card,POS,492.89,0,0,,1,492.89,320.38,172.51,35.0,0,S12,5,1,15,,0,166.53,37,3,,Festival,492.89,0.0,492.89,35.0,8681838850
348,T200090,2024-01-23,C1425,31,M,13276,2,2021-03-25,P101,Electronics,Mumbai,Online,Card,App,314.91,5,1,Seasonal,1,299.16,204.69,94.47,31.58,0,S14,12,3,7,SMS,0,58.04,10,3,App,Regular,314.91,15.75,299.16,31.58,8681838850
349,T200939,2024-12-21,C1278,39,F,46336,4,2024-05-16,P102,HomeGoods,Delhi,Online,Card,Mobile,88.63,10,1,Loyalty,9,717.9,398.83,319.07,44.44,0,S10,10,3,9,,0,265.11,133,9,App,Festival,797.67,79.77,717.9,44.44,8681838850
350,T200181,2024-01-18,C1309,49,M,69516,5,2022-11-21,P104,Apparel,Hyderabad,Online,UPI,Mobile,60.22,10,1,,10,541.98,270.99,270.99,50.0,0,S11,6,0,22,,1,407.8,97,10,App,Regular,602.2,60.22,541.98,50.0,8681838850
351,T200274,2024-11-04,C1317,47,F,43598,5,2021-09-06,P105,Apparel,Delhi,Online,Card,Mobile,37.86,5,1,Seasonal,19,683.37,323.7,359.67,52.63,0,S12,8,0,43,Email,1,289.92,129,10,Desktop,Festival,719.34,35.97,683.37,52.63,8681838850
352,T200895,2024-03-25,C1451,18,M,87665,1,2024-01-10,P104,Apparel,Kolkata,Offline,Card,Mobile,54.58,5,1,Loyalty,8,414.81,196.49,218.32,52.63,0,S10,10,1,20,PaidSocial,0,131.33,191,2,,Regular,436.64,21.83,414.81,52.63,8681838850
353,T200069,2025-10-17,C1130,18,F,56819,4,2020-07-13,P104,Apparel,Jaipur,Offline,UPI,Mobile,54.75,10,1,Loyalty,18,886.95,443.48,443.47,50.0,0,S11,8,0,28,Email,0,325.83,11,5,,Regular,985.5,98.55,886.95,50.0,8681838850
354,T200291,2023-11-24,C1167,25,M,73895,5,2023-05-11,P106,Beauty,Hyderabad,Online,UPI,App,24.15,0,0,,19,458.85,160.6,298.25,65.0,0,S14,7,1,44,Email,0,415.36,95,12,App,Festival,458.85,0.0,458.85,65.0,8681838850
355,T200131,2024-04-07,C1477,43,M,41817,3,2021-02-15,P107,Beauty,Hyderabad,Online,UPI,Mobile,20.66,10,1,Clearance,20,371.88,144.62,227.26,61.11,0,S11,9,1,27,,1,166.77,199,3,App,Regular,413.2,41.32,371.88,61.11,8681838850
356,T200300,2023-12-04,C1044,23,M,43792,2,2023-08-31,P105,Apparel,Pune,Offline,UPI,POS,36.56,0,0,,16,584.96,263.23,321.73,55.0,0,S14,10,0,19,PaidSocial,0,146.08,24,4,,Festival,584.96,0.0,584.96,55.0,8681838850
357,T200424,2023-12-09,C1156,39,F,8000,3,2020-12-10,P105,Apparel,Mumbai,Offline,UPI,POS,37.62,5,1,,20,714.78,338.58,376.2,52.63,0,S13,11,0,26,Affiliate,0,99.24,138,3,,Festival,752.4,37.62,714.78,52.63,8681838850
358,T200326,2024-12-05,C1081,40,F,63578,2,2023-11-18,P101,Electronics,Mumbai,Offline,Card,POS,288.3,0,0,,2,576.6,374.79,201.81,35.0,0,S11,9,0,18,Organic,0,184.82,42,1,,Festival,576.6,0.0,576.6,35.0,8681838850
359,T200144,2024-05-22,C1431,20,M,43347,4,2021-07-10,P100,Electronics,Delhi,Online,UPI,App,501.98,15,1,Seasonal,1,426.68,326.29,100.39,23.53,0,S13,2,3,9,Organic,1,223.59,21,6,Desktop,Summer,501.98,75.3,426.68,23.53,8681838850
360,T200423,2024-10-22,C1284,26,M,31529,1,2022-11-17,P104,Apparel,Pune,Offline,UPI,Desktop,54.71,0,0,,12,656.52,295.43,361.09,55.0,0,S13,2,2,30,Email,0,97.18,169,4,,Regular,656.52,0.0,656.52,55.0,8681838850
361,T200580,2024-09-27,C1481,30,F,22236,5,2023-03-01,P106,Beauty,Bengaluru,Online,UPI,App,24.4,10,1,Flash,13,285.48,111.02,174.46,61.11,0,S13,5,0,18,Email,1,142.9,182,8,Mobile,Regular,317.2,31.72,285.48,61.11,8681838850
362,T200135,2024-06-19,C1141,42,F,54332,1,2022-05-19,P106,Beauty,Bengaluru,Online,UPI,App,25.63,10,1,,12,276.8,107.65,169.15,61.11,0,S10,2,0,27,PaidSocial,0,85.09,32,3,Desktop,Summer,307.56,30.76,276.8,61.11,8681838850
363,T200450,2025-05-17,C1440,37,M,84253,1,2023-02-23,P100,Electronics,Chennai,Offline,UPI,Mobile,519.85,5,1,,1,493.86,337.9,155.96,31.58,0,S13,5,4,26,Affiliate,0,136.24,3,2,,Summer,519.85,25.99,493.86,31.58,8681838850
364,T200164,2024-01-01,C1439,36,M,18037,4,2021-04-17,P107,Beauty,Delhi,Online,NetBanking,Mobile,20.02,5,1,Clearance,19,361.36,133.13,228.23,63.16,0,S14,9,2,25,Email,1,110.19,164,9,App,Regular,380.38,19.02,361.36,63.16,8681838850
365,T200028,2025-01-02,C1265,40,F,44740,1,2024-03-18,P101,Electronics,Delhi,Offline,COD,POS,288.22,0,0,,1,288.22,187.34,100.88,35.0,0,S12,7,0,6,,0,73.56,179,2,,Regular,288.22,0.0,288.22,35.0,8681838850
366,T200773,2024-08-13,C1331,26,F,24972,5,2021-08-04,P100,Electronics,Mumbai,Offline,Card,Mobile,503.94,0,0,,1,503.94,327.56,176.38,35.0,0,S11,6,2,5,Email,0,175.25,61,13,,Regular,503.94,0.0,503.94,35.0,8681838850
367,T200193,2025-02-01,C1258,18,F,42229,4,2025-09-02,P104,Apparel,Kolkata,Offline,Card,Desktop,59.27,10,1,Clearance,10,533.43,266.72,266.71,50.0,0,S11,10,4,12,PaidSocial,0,228.19,2,6,,Regular,592.7,59.27,533.4300000000001,50.0,8681838850
368,T200388,2025-04-27,C1191,24,F,44408,4,2023-06-03,P103,HomeGoods,Bengaluru,Online,UPI,Desktop,74.3,10,1,Loyalty,8,534.96,297.2,237.76,44.44,0,S12,12,1,29,,0,237.07,178,8,App,Regular,594.4,59.44,534.96,44.44,8681838850
369,T200852,2024-03-29,C1150,46,M,37263,1,2022-01-16,P102,HomeGoods,Delhi,Offline,NetBanking,Mobile,91.33,5,1,Clearance,9,780.87,410.99,369.88,47.37,0,S12,4,0,34,Affiliate,0,119.46,55,5,,Regular,821.97,41.1,780.87,47.37,8681838850
370,T200169,2025-01-01,C1061,55,M,54326,5,2025-06-16,P105,Apparel,Hyderabad,Offline,UPI,Mobile,39.25,5,1,Seasonal,9,335.59,158.96,176.63,52.63,1,S14,1,2,21,PaidSocial,0,306.95,123,10,,Regular,353.25,17.66,335.59,52.63,8681838850
371,T200705,2025-10-19,C1242,37,F,50352,4,2020-08-15,P102,HomeGoods,Jaipur,Online,Card,App,83.49,0,0,,6,500.94,250.47,250.47,50.0,0,S13,5,3,30,,0,251.5,185,11,App,Regular,500.9399999999999,0.0,500.9399999999999,50.0,8681838850
372,T200140,2025-09-29,C1145,23,M,44337,6,2023-10-11,P100,Electronics,Bengaluru,Online,NetBanking,App,456.32,0,0,,1,456.32,296.61,159.71,35.0,1,S11,3,1,25,Email,0,311.65,77,11,Desktop,Regular,456.32,0.0,456.32,35.0,8681838850
373,T200173,2024-04-10,C1198,46,F,41907,6,2021-08-14,P107,Beauty,Bengaluru,Online,UPI,POS,18.03,0,0,,14,252.42,88.35,164.07,65.0,0,S10,1,3,26,PaidSocial,0,276.68,107,13,Mobile,Regular,252.42,0.0,252.42,65.0,8681838850
374,T200006,2023-12-09,C1263,36,M,53062,5,2022-08-25,P105,Apparel,Kolkata,Online,COD,POS,39.49,5,1,Flash,21,787.83,373.18,414.65,52.63,0,S12,2,0,39,PaidSocial,0,348.24,174,16,Mobile,Festival,829.2900000000001,41.46,787.83,52.63,8681838850
375,T200745,2025-08-14,C1230,33,F,51134,3,2021-01-17,P104,Apparel,Chennai,Offline,NetBanking,Desktop,57.24,0,0,,14,801.36,360.61,440.75,55.0,0,S10,7,1,36,,0,233.54,118,8,,Regular,801.36,0.0,801.36,55.0,8681838850
376,T200478,2025-10-04,C1007,46,M,17981,2,2025-03-17,P103,HomeGoods,Hyderabad,Offline,Card,App,80.82,5,1,Loyalty,8,614.23,323.28,290.95,47.37,0,S13,3,1,32,Email,0,100.62,191,2,,Regular,646.56,32.33,614.2299999999999,47.37,8681838850
377,T200073,2025-06-14,C1473,33,M,75807,6,2021-05-02,P104,Apparel,Mumbai,Offline,Card,POS,61.7,5,1,Seasonal,9,527.54,249.89,277.65,52.63,0,S11,5,0,20,Email,0,510.37,182,8,,Summer,555.3000000000001,27.77,527.5300000000001,52.63,8681838850
378,T200910,2024-12-31,C1497,24,F,47422,4,2022-06-08,P101,Electronics,Bengaluru,Offline,UPI,Desktop,270.75,5,1,Flash,1,257.21,175.99,81.22,31.58,0,S13,5,1,11,Organic,0,216.76,81,6,,Festival,270.75,13.54,257.21,31.58,8681838850
379,T200813,2025-08-30,C1019,45,M,23755,6,2020-05-25,P102,HomeGoods,Mumbai,Offline,Card,App,92.43,5,1,Seasonal,6,526.85,277.29,249.56,47.37,0,S12,8,0,23,Email,0,197.99,168,7,,Regular,554.58,27.73,526.85,47.37,8681838850
380,T200238,2025-02-10,C1194,31,F,38968,3,2022-08-05,P106,Beauty,Pune,Online,NetBanking,POS,24.74,15,1,Clearance,16,336.46,138.54,197.92,58.82,0,S10,3,0,27,Email,0,156.49,184,1,Mobile,Regular,395.84,59.38,336.46,58.82,8681838850
381,T200145,2023-11-23,C1192,41,M,40534,1,2022-05-11,P109,Sports,Hyderabad,Online,Card,Mobile,121.86,15,1,Clearance,10,1035.81,670.23,365.58,35.29,0,S10,1,2,18,Affiliate,1,162.39,95,2,Mobile,Festival,1218.6,182.79,1035.81,35.29,8681838850
382,T200792,2024-10-31,C1484,49,F,75787,5,2020-08-02,P104,Apparel,Bengaluru,Offline,UPI,App,59.84,15,1,Flash,13,661.23,350.06,311.17,47.06,0,S12,7,1,33,Affiliate,0,456.73,103,6,,Regular,777.9200000000001,116.69,661.23,47.06,8681838850
383,T200234,2024-03-18,C1122,38,M,45404,2,2022-12-22,P103,HomeGoods,Chennai,Offline,UPI,POS,76.4,0,0,,8,611.2,305.6,305.6,50.0,0,S10,6,3,12,PaidSocial,0,151.93,164,4,,Regular,611.2,0.0,611.2,50.0,8681838850
384,T200220,2025-02-19,C1268,38,M,39718,3,2022-11-12,P102,HomeGoods,Kolkata,Online,NetBanking,Desktop,86.78,15,1,Loyalty,7,516.34,303.73,212.61,41.18,1,S12,3,2,16,Affiliate,0,179.9,105,2,App,Regular,607.46,91.12,516.34,41.18,8681838850
385,T200923,2025-06-02,C1158,24,F,8000,2,2022-07-04,P102,HomeGoods,Delhi,Offline,Card,App,88.16,10,1,Flash,8,634.75,352.64,282.11,44.44,0,S12,9,0,19,Affiliate,0,86.53,117,2,,Summer,705.28,70.53,634.75,44.44,8681838850
386,T200500,2025-03-20,C1454,38,M,47905,1,2020-12-12,P100,Electronics,Pune,Online,COD,Mobile,480.19,20,1,,1,384.15,312.12,72.03,18.75,0,S10,9,1,31,Affiliate,0,95.92,86,5,Desktop,Regular,480.19,96.04,384.15,18.75,8681838850
387,T200132,2024-01-23,C1176,34,M,67169,3,2022-12-02,P104,Apparel,Mumbai,Online,NetBanking,Mobile,56.91,5,1,Clearance,8,432.52,204.88,227.64,52.63,0,S12,9,0,13,SMS,0,247.03,40,4,App,Regular,455.28,22.76,432.52,52.63,8681838850
388,T200990,2025-06-02,C1481,30,F,22236,5,2023-03-01,P107,Beauty,Chennai,Online,NetBanking,Mobile,18.74,0,0,,18,337.32,118.06,219.26,65.0,0,S12,8,2,38,Email,0,144.91,31,9,Mobile,Summer,337.32,0.0,337.32,65.0,8681838850
389,T200774,2025-06-01,C1349,31,F,37053,4,2021-05-01,P101,Electronics,Mumbai,Online,NetBanking,App,290.68,0,0,,1,290.68,188.94,101.74,35.0,0,S12,7,2,5,Organic,0,177.28,8,13,Mobile,Summer,290.68,0.0,290.68,35.0,8681838850
390,T200185,2025-02-20,C1365,31,M,79395,2,2023-07-25,P100,Electronics,Pune,Offline,NetBanking,POS,464.39,10,1,Loyalty,1,417.95,301.85,116.1,27.78,0,S14,6,0,22,Email,0,205.23,65,2,,Regular,464.39,46.44,417.95,27.78,8681838850
391,T200041,2024-10-23,C1006,35,F,43272,2,2022-04-20,P104,Apparel,Delhi,Online,NetBanking,Mobile,54.92,15,1,Seasonal,10,466.82,247.14,219.68,47.06,0,S14,8,1,10,Email,0,141.46,36,1,Desktop,Regular,549.2,82.38,466.8200000000001,47.06,8681838850
392,T200696,2024-05-25,C1353,27,M,74639,1,2020-09-25,P102,HomeGoods,Pune,Online,UPI,POS,93.11,15,1,Clearance,10,791.43,465.55,325.88,41.18,0,S10,5,2,38,Organic,0,167.75,15,0,Desktop,Summer,931.1,139.66,791.44,41.18,8681838850
393,T200108,2024-04-12,C1038,46,F,37615,4,2021-06-22,P104,Apparel,Bengaluru,Offline,COD,Mobile,55.17,5,1,Flash,7,366.88,173.79,193.09,52.63,0,S10,13,3,30,Email,0,189.08,124,9,,Regular,386.19,19.31,366.88,52.63,8681838850
394,T200588,2024-01-29,C1450,38,F,12468,5,2020-08-10,P107,Beauty,Bengaluru,Online,UPI,App,18.1,0,0,,19,343.9,120.37,223.53,65.0,0,S11,5,2,29,Email,0,96.73,35,7,Desktop,Regular,343.9,0.0,343.9,65.0,8681838850
395,T200056,2023-12-31,C1401,32,F,44003,4,2022-12-16,P105,Apparel,Bengaluru,Online,Card,App,38.68,0,0,,13,502.84,226.28,276.56,55.0,1,S11,2,3,30,Email,0,226.3,69,8,Desktop,Festival,502.84,0.0,502.84,55.0,8681838850
396,T200405,2025-08-11,C1415,34,F,88628,4,2025-09-11,P106,Beauty,Bengaluru,Online,NetBanking,POS,23.99,0,0,,21,503.79,176.33,327.46,65.0,0,S10,2,0,23,PaidSocial,0,404.89,145,5,App,Regular,503.79,0.0,503.79,65.0,8681838850
397,T200442,2024-07-27,C1020,32,F,32540,3,2023-05-17,P104,Apparel,Chennai,Online,UPI,Desktop,57.11,20,1,,7,319.82,179.9,139.92,43.75,0,S12,3,2,30,Organic,1,137.6,20,2,App,Summer,399.77,79.95,319.82,43.75,8681838850
398,T200757,2024-11-20,C1459,53,F,16305,1,2025-03-18,P106,Beauty,Mumbai,Offline,Card,App,25.41,5,1,Seasonal,24,579.35,213.44,365.91,63.16,0,S14,4,6,31,Affiliate,0,77.29,165,4,,Festival,609.84,30.49,579.35,63.16,8681838850
399,T200997,2024-02-04,C1042,31,M,51614,2,2021-02-24,P103,HomeGoods,Bengaluru,Offline,COD,POS,79.76,5,1,,9,681.95,358.92,323.03,47.37,0,S12,3,0,24,Affiliate,1,175.01,144,2,,Regular,717.84,35.89,681.95,47.37,8681838850
400,T200024,2024-09-24,C1364,35,M,75413,5,2023-05-09,P103,HomeGoods,Bengaluru,Online,COD,App,76.71,0,0,,8,613.68,306.84,306.84,50.0,0,S10,6,1,22,Affiliate,0,438.43,19,11,App,Regular,613.68,0.0,613.68,50.0,8681838850
401,T200467,2025-07-23,C1270,26,M,73798,6,2024-03-17,P103,HomeGoods,Delhi,Online,Card,Mobile,79.37,20,1,Loyalty,7,444.47,277.8,166.67,37.5,0,S14,9,2,22,Email,0,498.35,26,8,App,Summer,555.59,111.12,444.47,37.5,8681838850
402,T200539,2024-01-30,C1213,54,M,30686,7,2021-05-30,P100,Electronics,Kolkata,Online,COD,App,452.16,5,1,Flash,1,429.55,293.9,135.65,31.58,0,S13,2,3,21,SMS,0,260.02,14,9,Mobile,Regular,452.16,22.61,429.55,31.58,8681838850
403,T200531,2025-10-26,C1010,23,M,38712,3,2024-08-28,P104,Apparel,Kolkata,Offline,UPI,POS,56.06,0,0,,12,672.72,302.72,370.0,55.0,0,S13,7,0,25,PaidSocial,0,183.41,16,3,,Regular,672.72,0.0,672.72,55.0,8681838850
404,T200618,2025-06-07,C1409,31,M,58328,9,2023-03-19,P108,Sports,Delhi,Offline,UPI,POS,137.01,0,0,,3,411.03,226.07,184.96,45.0,0,S13,4,0,25,Affiliate,0,566.05,145,11,,Summer,411.03,0.0,411.03,45.0,8681838850
405,T200694,2024-01-19,C1249,38,M,65370,4,2021-07-23,P106,Beauty,Chennai,Offline,UPI,App,25.97,0,0,,18,467.46,163.61,303.85,65.0,0,S14,8,0,22,Organic,0,308.23,128,7,,Regular,467.46,0.0,467.46,65.0,8681838850
406,T200926,2024-05-11,C1323,31,M,56701,4,2024-11-01,P103,HomeGoods,Chennai,Online,UPI,Mobile,77.2,10,1,Seasonal,5,347.4,193.0,154.4,44.44,0,S13,4,0,19,PaidSocial,0,265.4,180,8,Mobile,Summer,386.0,38.6,347.4,44.44,8681838850
407,T200338,2024-10-08,C1154,33,M,52550,3,2025-04-20,P108,Sports,Mumbai,Offline,Card,Mobile,156.4,5,1,Seasonal,6,891.48,516.12,375.36,42.11,0,S13,7,4,21,Affiliate,0,251.49,143,2,,Regular,938.4000000000001,46.92,891.4800000000001,42.11,8681838850
408,T200051,2025-05-15,C1222,24,M,41025,6,2021-10-15,P102,HomeGoods,Chennai,Online,COD,POS,93.98,20,1,Seasonal,8,601.47,375.92,225.55,37.5,0,S14,9,0,23,PaidSocial,1,321.33,58,5,Desktop,Summer,751.84,150.37,601.47,37.5,8681838850
409,T200507,2025-06-19,C1165,33,M,46106,3,2022-08-16,P108,Sports,Bengaluru,Online,Card,Desktop,141.88,0,0,,5,709.4,390.17,319.23,45.0,0,S14,6,0,34,Organic,0,209.26,162,5,App,Summer,709.4,0.0,709.4,45.0,8681838850
410,T200516,2024-07-28,C1394,34,M,16010,4,2021-07-21,P106,Beauty,Kolkata,Online,Card,Mobile,22.79,10,1,,19,389.71,151.55,238.16,61.11,0,S13,8,1,38,Organic,0,107.34,102,5,Mobile,Summer,433.01,43.3,389.71,61.11,8681838850
411,T200920,2025-07-22,C1072,28,M,62598,1,2023-01-30,P104,Apparel,Mumbai,Online,UPI,Desktop,54.67,10,1,Flash,14,688.84,344.42,344.42,50.0,0,S12,8,0,34,Organic,0,139.14,101,5,Desktop,Summer,765.38,76.54,688.84,50.0,8681838850
412,T200781,2024-11-27,C1459,53,F,16305,1,2025-03-18,P102,HomeGoods,Delhi,Online,COD,Mobile,82.44,0,0,,9,741.96,370.98,370.98,50.0,0,S14,10,1,14,PaidSocial,0,90.5,63,4,Mobile,Festival,741.96,0.0,741.96,50.0,8681838850
413,T200264,2025-07-29,C1175,40,F,60690,5,2022-09-04,P107,Beauty,Hyderabad,Online,UPI,Desktop,20.28,20,1,Seasonal,21,340.7,149.06,191.64,56.25,0,S11,3,2,57,Organic,1,346.04,189,9,App,Summer,425.88,85.18,340.7,56.25,8681838850
414,T200817,2024-08-14,C1118,28,F,70367,4,2024-07-20,P100,Electronics,Mumbai,Online,Card,Mobile,473.26,5,1,Flash,1,449.6,307.62,141.98,31.58,0,S12,7,0,12,PaidSocial,0,328.79,51,5,App,Regular,473.26,23.66,449.6,31.58,8681838850
415,T200710,2025-05-04,C1267,46,F,25088,2,2021-06-01,P106,Beauty,Chennai,Online,Card,App,24.26,10,1,Loyalty,21,458.51,178.31,280.2,61.11,0,S13,4,4,33,Organic,1,101.12,9,2,Mobile,Summer,509.46,50.95,458.51,61.11,8681838850
416,T200682,2024-02-29,C1219,40,F,41125,6,2020-05-12,P105,Apparel,Bengaluru,Online,Card,Desktop,41.97,10,1,,14,528.82,264.41,264.41,50.0,0,S12,12,0,30,PaidSocial,0,305.51,97,4,Mobile,Regular,587.5799999999999,58.76,528.8199999999999,50.0,8681838850
417,T200832,2024-02-07,C1241,39,F,61045,5,2020-10-09,P100,Electronics,Bengaluru,Offline,Card,POS,465.29,0,0,,1,465.29,302.44,162.85,35.0,0,S12,5,1,21,PaidSocial,0,351.75,81,6,,Regular,465.29,0.0,465.29,35.0,8681838850
418,T200518,2025-10-17,C1204,18,F,28827,4,2020-11-11,P102,HomeGoods,Mumbai,Online,Card,App,92.4,5,1,,7,614.46,323.4,291.06,47.37,0,S13,8,0,30,PaidSocial,0,179.99,60,7,Desktop,Regular,646.8000000000001,32.34,614.46,47.37,8681838850
419,T200447,2025-04-29,C1083,27,F,32472,2,2022-01-15,P103,HomeGoods,Hyderabad,Online,UPI,Desktop,83.1,10,1,,13,972.27,540.15,432.12,44.44,0,S13,8,4,38,SMS,0,172.97,17,8,Desktop,Regular,1080.3,108.03,972.27,44.44,8681838850
420,T200018,2024-09-07,C1088,36,F,42338,3,2024-10-02,P107,Beauty,Delhi,Offline,Card,Mobile,20.29,15,1,Clearance,24,413.92,170.44,243.48,58.82,1,S14,2,0,33,,0,175.71,36,5,,Regular,486.96,73.04,413.92,58.82,8681838850
421,T200715,2025-09-05,C1020,32,F,32540,3,2023-05-17,P104,Apparel,Mumbai,Online,UPI,Mobile,60.86,25,1,Seasonal,14,639.03,383.42,255.61,40.0,0,S11,9,1,30,Organic,0,182.82,168,2,App,Regular,852.04,213.01,639.03,40.0,8681838850
422,T200483,2025-01-28,C1499,38,F,11638,3,2022-02-10,P101,Electronics,Bengaluru,Online,UPI,Desktop,297.45,15,1,,1,252.83,193.34,59.49,23.53,0,S10,12,1,6,SMS,0,64.66,141,0,Desktop,Regular,297.45,44.62,252.83,23.53,8681838850
423,T200568,2025-08-18,C1115,39,M,57374,6,2023-06-02,P109,Sports,Bengaluru,Online,UPI,App,135.73,5,1,,3,386.83,223.95,162.88,42.11,0,S14,3,1,30,SMS,0,384.96,181,10,Desktop,Regular,407.1899999999999,20.36,386.8299999999999,42.11,8681838850
